Name; Probe ID,Description (GNF1M; Sanger),Phylogenetic Age,process_5,function_5,component_10,Probe ID,olfactory bulb,frontal cortex,cerebral cortex,hippocampus,dorsal striatum,preoptic,hypothalamus,amygdala,cerebellum,pituitary
5730419I09Rik; gnf1m00064_a_at,RIKEN cDNA 5730419I09 gene; MKIAA0528 protein (Fragment).,E,transport:GO:0006810,transporter activity:GO:0005215,membrane:GO:0016020,gnf1m00064_a_at,413.4,292.1,228.5,310.7,441.2,620.6,431.9,457.3,356.5,465.7
Gypa; gnf1m00065_at,glycophorin A,,regulation of response to osmotic stress:GO:0047484,protein homodimerization activity:GO:0042803,integral to plasma membrane:GO:0005887,gnf1m00065_at,230.7,182.6,134.4,213.2,36.7,146.7,118.4,187.5,290.3,184.6
Tmem60; gnf1m00066_a_at,cDNA sequence BC027828; transmembrane protein 60,Z,,,integral to membrane:GO:0016021,gnf1m00066_a_at,253,294.7,274.7,295.2,283.8,501.2,393.3,332,381.4,523
Mlr1; gnf1m00067_at,Mblk1-related protein-1; Mblk1-related protein-1 isoform 1,Z,transcription:GO:0006350,RNA polymerase II transcription factor activity:GO:0003702,nucleus:GO:0005634,gnf1m00067_at,75,123.2,137.6,139.3,150.8,229.8,481.2,183.7,144.2,201.1
Ipo11; gnf1m00068_a_at,importin 11,E,,,,gnf1m00068_a_at,273.9,285,293,268.2,475.8,197.4,306.3,365.4,221.7,161.9
B930067F20Rik; gnf1m00069_at,"RIKEN cDNA B930067F20 gene; RIKEN cDNA B930067F20 gene (B930067F20Rik), mRNA",M,,,,gnf1m00069_at,23.5,9.2,19,19.5,35.9,8.5,19.2,20.4,16.1,8.1
Foxb1; gnf1m00070_at,forkhead box B1,,,,,gnf1m00070_at,58,82.1,132.7,47.6,121.8,92.9,285.6,130.6,63.6,96.2
Pars2; gnf1m00071_a_at,cDNA sequence BC027073; prolyl-tRNA synthetase (mitochondrial)(putative),U,RNA metabolism:GO:0016070,ligase activity:GO:0016874,mitochondrion:GO:0005739,gnf1m00071_a_at,240,351.1,321.1,173.8,238.6,188.8,128.3,288.9,321,290.6
D7Ertd458e; gnf1m00072_a_at,poliovirus receptor,,cell migration:GO:0016477,protein binding:GO:0005515,,gnf1m00072_a_at,153.5,84.5,84,79.8,52.2,130.8,131,100.7,104,130.7
M6pr; gnf1m00073_a_at,"mannose-6-phosphate receptor, cation dependent",E,monosaccharide transport:GO:0015749,hexose transporter activity:GO:0015149,integral to membrane:GO:0016021,gnf1m00073_a_at,911.3,888.1,719.4,835.3,973,1140.5,933.3,758.6,764.9,1450.9
Plaur; gnf1m00074_a_at,urokinase plasminogen activator receptor,M,cell surface receptor linked signal transduction:GO:0007166,U-plasminogen activator receptor activity:GO:0030377,integral to membrane:GO:0016021,gnf1m00074_a_at,107.6,51.2,83.9,61.5,180.5,83.5,117.2,118.7,108,112.7
Vtcn1; gnf1m00075_at,V-set domain containing T cell activation inhibitor 1,M,regulation of lymphocyte activation:GO:0051249,receptor binding:GO:0005102,,gnf1m00075_at,85.8,99.3,114,154.7,176.3,62.7,115.6,85.5,133.3,108.2
BC024806; gnf1m00076_a_at,cDNA sequence BC024806,U,electron transport:GO:0006118,oxidoreductase activity:GO:0016491,,gnf1m00076_a_at,276.4,344.5,330.8,374.2,235.5,418.2,295,291.9,244.6,448.3
Rpl22; gnf1m00077_a_at,ribosomal protein L22,E,protein biosynthesis:GO:0006412,heparin binding:GO:0008201,ribosome:GO:0005840,gnf1m00077_a_at,506.5,246,492.1,204.8,338.9,404.3,323.3,437.7,393.2,977.9
Scd1; gnf1m00078_a_at,stearoyl-Coenzyme A desaturase 1,U,carboxylic acid metabolism:GO:0019752,oxidoreductase activity:GO:0016491,integral to membrane:GO:0016021,gnf1m00078_a_at,1523.1,1432,972.1,1175.2,879.5,2236.1,2093.1,695.1,1069.4,472.8
Aldh1a3; gnf1m00079_a_at,"aldehyde dehydrogenase family 1, subfamily A3",U,metabolism:GO:0008152,oxidoreductase activity:GO:0016491,,gnf1m00079_a_at,77.6,40.5,39.8,32,30,16.8,23.5,28.1,81.5,20
Ceacam2; gnf1m00080_s_at,CEA-related cell adhesion molecule 1; CEA-related cell adhesion molecule 2,,,,cell surface:GO:0009986,gnf1m00080_s_at,86.2,55,32.2,51,54.9,42.2,77,26.5,15.9,91.4
Rb1cc1; gnf1m00081_a_at,RB1-inducible coiled-coil 1,U,,,nucleus:GO:0005634,gnf1m00081_a_at,159.8,174.8,148.7,145.9,172.1,91.6,165.8,182.9,139.6,89.2
1700040L02Rik; gnf1m00082_a_at,RIKEN cDNA 1700040L02 gene; RIKEN cDNA 1700040L02,M,,,,gnf1m00082_a_at,12.9,10.9,11.5,68.6,8.9,52.1,49.1,15.3,17,138.7
Cma2; gnf1m00083_a_at,"mast cell protease 9; chymase 2, mast cell",Z,cellular protein metabolism:GO:0044267,peptidase activity:GO:0008233,,gnf1m00083_a_at,176.3,156.2,146.9,168.4,130.3,121.9,163.6,115.4,134.9,109.6
Aspscr1; gnf1m00084_a_at,"alveolar soft part sarcoma chromosome region, candidate 1 (human)",E,regulation of glucose import:GO:0046324,protein binding:GO:0005515,perinuclear region:GO:0048471,gnf1m00084_a_at,401.7,376.9,502,326.1,357,793.6,501.9,351.8,380.8,355.6
Defcr-rs1; gnf1m00085_s_at,similar to Cryptdin-related protein 1C precursor (CRS1C); defensin related sequence cryptdin peptide (paneth cells),M,defense response:GO:0006952,,extracellular space:GO:0005615,gnf1m00085_s_at,314.6,334.4,392,382.9,281.3,258.1,361.8,307.6,285.7,225.1
Ccr5; gnf1m00086_at,chemokine (C-C motif) receptor 5,,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m00086_at,39.8,62.6,73.4,88.7,46.5,6.6,40.1,82.7,46.1,34.7
D15Ertd785e; gnf1m00087_a_at,"DNA segment, Chr 15, ERATO Doi 785, expressed; 2 days neonate thymus thymic cells cDNA, RIKEN full-length enriched library, clone:E430010H07 product:hypothetical protein, full insert sequence (ES cells cDNA, RIKEN full-length enriched library, clone:C330008C24 product:weakly similar to Placental prote",E,,,,gnf1m00087_a_at,345,293.1,369.8,324.4,342.6,354.7,399.2,325.6,423.9,212.9
Parva; gnf1m00088_a_at,"parvin, alpha",Z,cell adhesion:GO:0007155,protein binding:GO:0005515,lamellipodium:GO:0030027,gnf1m00088_a_at,350.6,263.3,241.1,228.4,225,421.1,313,278.7,275.6,298.7
Xrcc2; gnf1m00089_at,X-ray repair complementing defective repair in Chinese hamster cells 2,U,DNA metabolism:GO:0006259,pyrophosphatase activity:GO:0016462,nucleus:GO:0005634,gnf1m00089_at,122.3,30.8,31.1,39.3,40,141.7,136.9,25.6,164.6,178.9
Kcnab1; gnf1m00090_a_at,"potassium voltage-gated channel, shaker-related subfamily, beta member 1",U,cation transport:GO:0006812,potassium ion binding:GO:0030955,integral to membrane:GO:0016021,gnf1m00090_a_at,150.7,1322.6,674.7,958.2,1549.8,450.6,359.5,849.9,999,183.2
Hrsp12; gnf1m00091_s_at,heat-responsive protein 12,U,,hydrolase activity:GO:0016787,,gnf1m00091_s_at,152.2,214.7,187.6,131.6,108.5,205.4,224.5,145.5,221.5,185.1
Bdnf; gnf1m00092_a_at,brain derived neurotrophic factor,M,regulation of retinal programmed cell death:GO:0046668,growth factor activity:GO:0008083,cytoplasmic membrane-bound vesicle:GO:0016023,gnf1m00092_a_at,357.2,426.9,363.7,519.2,410.9,265.6,408.1,471.9,335.4,306.1
Cd86; gnf1m00093_a_at,CD86 antigen,Z,,,integral to membrane:GO:0016021,gnf1m00093_a_at,174.2,220.2,243.3,182.9,217.1,115.9,156.5,226.6,168.1,124
Rab1; gnf1m00094_a_at,"RAB1, member RAS oncogene family",E,small GTPase mediated signal transduction:GO:0007264,GTP binding:GO:0005525,Golgi stack:GO:0005795,gnf1m00094_a_at,475,533.3,552.1,415.7,300.5,403.8,519.6,582.2,427.2,644.5
9130221H12Rik; gnf1m00095_a_at,"RIKEN cDNA 9130221H12 gene; RIKEN cDNA 9130221H12 gene (9130221H12Rik), mRNA",M,,,,gnf1m00095_a_at,64.6,119.6,84.5,70.7,72.1,168.3,186.3,129.9,242.6,401.9
Adam1b; gnf1m00096_a_at,a disintegrin and metalloproteinase domain 1b; a disintegrin and metallopeptidase domain 1b,E,spermatogenesis:GO:0007283,metal ion binding:GO:0046872,integral to membrane:GO:0016021,gnf1m00096_a_at,160,169.8,129.5,116.2,93.2,93.8,172.6,92.4,178.5,147.2
Cbx2; gnf1m00097_a_at,chromobox homolog 2 (Drosophila Pc class),E,DNA metabolism:GO:0006259,protein binding:GO:0005515,nucleus:GO:0005634,gnf1m00097_a_at,396.6,401.3,421.3,408.9,536.9,350.8,337.5,390.8,370.7,351.3
Gabarapl1; gnf1m00098_a_at,gamma-aminobutyric acid (GABA(A)) receptor-associated protein-like 1,E,,,microtubule:GO:0005874,gnf1m00098_a_at,3564.9,4171.9,4896.6,4099.3,4525.7,6256.4,4218.2,3752.2,2671.5,4143.8
Clk3; gnf1m00099_a_at,CDC-like kinase 3,E,biopolymer modification:GO:0043412,transferase activity:GO:0016740,nucleus:GO:0005634,gnf1m00099_a_at,236.6,143.1,51.9,52.4,59.8,610.6,48.5,39.3,183.1,213.6
Plekha2; gnf1m00100_a_at,"pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 2",E,,lipid binding:GO:0008289,membrane:GO:0016020,gnf1m00100_a_at,749,235.3,249.9,326.9,392.1,234.9,186.9,232.8,185.2,601
Cspg6; gnf1m00101_a_at,chondroitin sulfate proteoglycan 6,U,cell division:GO:0051301,protein heterodimerization activity:GO:0046982,nuclear matrix:GO:0016363,gnf1m00101_a_at,873.2,585.3,534.2,541,503.5,690.5,641.5,566.7,600.7,820.2
Spire2; gnf1m00102_a_at,spire homolog 2 (Drosophila),Z,,,,gnf1m00102_a_at,49.9,71.4,53.2,54.8,48.6,86.2,60.4,43.3,50.7,92.7
Dazl; gnf1m00103_a_at,deleted in azoospermia-like,U,oogenesis:GO:0048477,mRNA 3\'-UTR binding:GO:0003730,cytoplasm:GO:0005737,gnf1m00103_a_at,7.3,8.2,7.9,10.8,16.2,5.1,7,7.9,7.5,6
0610011I04Rik; gnf1m00104_s_at,hepatocellular carcinoma-associated antigen 112,,,,integral to membrane:GO:0016021,gnf1m00104_s_at,229.6,242.4,222.1,240.5,192.7,392.1,356.2,241.4,185.4,2345.3
Canx; gnf1m00105_s_at,calnexin,E,cellular protein metabolism:GO:0044267,unfolded protein binding:GO:0051082,integral to membrane:GO:0016021,gnf1m00105_s_at,2483.6,2777.2,2374.2,2444.2,2530.8,4628.9,4083.8,3023.5,2393,3206.5
Ankrd46; gnf1m00106_a_at,RIKEN cDNA 1110054N06 gene; ankyrin repeat domain 46,U,,,,gnf1m00106_a_at,1453.1,1627.6,1552.3,2188.1,1679.3,2386,1384.9,1625.1,1559.9,613.2
2210010C04Rik; gnf1m00107_a_at,RIKEN cDNA 2210010C04 gene; trypsinogen 7,Z,cellular protein metabolism:GO:0044267,peptidase activity:GO:0008233,extracellular space:GO:0005615,gnf1m00107_a_at,76.1,37.3,115.2,77.7,39.2,110.4,61.5,39.5,32.9,119.5
Tnfrsf11b; gnf1m00108_at,"tumor necrosis factor receptor superfamily, member 11b (osteoprotegerin)",M,regulation of odontogenesis:GO:0042481,protein binding:GO:0005515,extracellular space:GO:0005615,gnf1m00108_at,106,121.7,274.6,92.6,48.2,106.4,132.1,100.4,157.2,122.3
Kcnj1; gnf1m00109_a_at,"potassium inwardly-rectifying channel, subfamily J, member 1",E,cation transport:GO:0006812,potassium ion binding:GO:0030955,integral to membrane:GO:0016021,gnf1m00109_a_at,16.4,111.7,125.8,82.9,108.4,47.9,53.2,103.1,77.4,59
Ptp4a3; gnf1m00110_at,protein tyrosine phosphatase 4a3,E,biopolymer modification:GO:0043412,hydrolase activity:GO:0016787,membrane:GO:0016020,gnf1m00110_at,311.5,366.1,407.3,304.8,402.2,273.9,267.4,357.4,296.8,255.4
Lcp1; gnf1m00111_a_at,lymphocyte cytosolic protein 1,E,cytoskeleton organization and biogenesis:GO:0007010,actin filament binding:GO:0051015,actin filament:GO:0005884,gnf1m00111_a_at,218,243.7,196.6,238.7,248.3,181.6,272.5,237.1,276.9,296
Lcp1; gnf1m00112_s_at,lymphocyte cytosolic protein 1,E,cytoskeleton organization and biogenesis:GO:0007010,actin filament binding:GO:0051015,actin filament:GO:0005884,gnf1m00112_s_at,137,229.4,237.8,119.2,204.4,114.9,213.2,180.5,263.8,220.7
0610009H04Rik; gnf1m00113_a_at,RIKEN cDNA 0610009H04 gene; intraflagellar transport protein IFT20,Z,,,flagellum:GO:0019861,gnf1m00113_a_at,124.4,128.4,128,155.4,147.2,132.5,102.4,140,128.9,245.6
Wrn; gnf1m00114_at,Werner syndrome homolog (human),,regulation of growth rate:GO:0040009,exonuclease activity:GO:0004527,intracellular:GO:0005622,gnf1m00114_at,82.9,64.9,76.6,89.3,79.7,74.1,78.4,78.9,62.5,68.4
Kcnab2; gnf1m00115_at,"potassium voltage-gated channel, shaker-related subfamily, beta member 2",U,cation transport:GO:0006812,potassium ion binding:GO:0030955,integral to membrane:GO:0016021,gnf1m00115_at,1272,1543.8,2201.3,2448.4,1384.6,962.3,732.2,1052.7,744.1,329.5
Ush1c; gnf1m00116_a_at,Usher syndrome 1C homolog (human),Z,cytoskeleton organization and biogenesis:GO:0007010,protein binding:GO:0005515,cilium:GO:0005929,gnf1m00116_a_at,378.9,391.2,512.6,445.2,617.2,287.9,267.3,292.5,270.4,667.2
Bet1l; gnf1m00117_a_at,blocked early in transport 1 homolog (S. cerevisiae)-like,E,,SNAP receptor activity:GO:0005484,integral to membrane:GO:0016021,gnf1m00117_a_at,305.2,198.6,246.2,279.9,252.3,356,243,204.7,290.9,670.5
Ceacam2; gnf1m00118_at,CEA-related cell adhesion molecule 1; CEA-related cell adhesion molecule 2,,,,cell surface:GO:0009986,gnf1m00118_at,197.5,355,301.3,231.5,271.1,315.5,299,316.7,410.2,430.9
Stx5a; gnf1m00119_a_at,syntaxin 5A,E,vesicle-mediated transport:GO:0016192,protein transporter activity:GO:0008565,integral to membrane:GO:0016021,gnf1m00119_a_at,667.5,509.6,497.8,553.9,657.3,768.7,472.6,520.7,640.3,1399.9
Centd3; gnf1m00120_a_at,"centaurin, delta 3",E,regulation of GTPase activity:GO:0043087,Rac GTPase activator activity:GO:0030675,lamellipodium:GO:0030027,gnf1m00120_a_at,57.6,50.5,64.5,68.3,79.2,50.6,44.2,56.3,28.7,60.7
Spnb4; gnf1m00121_a_at,spectrin beta 4; RIKEN cDNA 1700022P15 gene,,,,,gnf1m00121_a_at,439.7,250.6,363.5,284.1,398.3,556.7,273.6,208.3,391.3,223.1
Cul7; gnf1m00122_a_at,cullin 7,E,regulation of apoptosis:GO:0042981,,,gnf1m00122_a_at,302,134.7,253.1,38.3,168.2,563.8,341.4,181.4,348.5,425
Kcnh7; gnf1m00123_a_at,"potassium voltage-gated channel, subfamily H (eag-related), member 7",U,cation transport:GO:0006812,potassium ion binding:GO:0030955,integral to membrane:GO:0016021,gnf1m00123_a_at,161.3,97.9,125.8,113.9,35.4,44.3,114.1,45,72.2,179.4
Syne1; gnf1m00124_a_at,synaptic nuclear envelope 1,U,,,,gnf1m00124_a_at,490.4,389.7,418.9,434.1,326.2,159.8,544.5,383.9,654.8,108.1
D13Wsu177e; gnf1m00125_a_at,"DNA segment, Chr 13, Wayne State University 177, expressed",Z,,,,gnf1m00125_a_at,101.8,140.1,58.5,130.9,134,124,157,144.4,109.6,99.1
4921537P18Rik; gnf1m00126_a_at,"RIKEN cDNA 4921537P18 gene; Adult male testis cDNA, RIKEN full-length enriched library, clone:4921537P18 product:4930456F22RIK PROTEIN homolog (Fragment).",U,,,,gnf1m00126_a_at,363.7,320.2,381.3,290.9,416.7,317,206.2,402.5,309.9,308
Acta2; gnf1m00127_s_at,"actin, alpha 2, smooth muscle, aorta",E,muscle development:GO:0007517,ATP binding:GO:0005524,actin filament:GO:0005884,gnf1m00127_s_at,175.4,196.9,335.5,344.9,200.7,204,210.5,252.9,255.3,183.4
Dnaja2; gnf1m00128_s_at,"DnaJ (Hsp40) homolog, subfamily A, member 2",U,cellular protein metabolism:GO:0044267,unfolded protein binding:GO:0051082,membrane:GO:0016020,gnf1m00128_s_at,1652.3,2173,2176.7,1982.3,1634.8,2419.5,2230.6,2371.8,1936.3,1947.1
Q8CEB2_MOUSE; gnf1m00129_at,"RIKEN cDNA 4631402N15 gene; 10 days neonate skin cDNA, RIKEN full-length enriched library, clone:4732419E09 product:hypothetical protein, full insert sequence.",,,,,gnf1m00129_at,99.5,32.9,74.2,47.7,40.3,32,36.4,37.3,131.8,51.1
Kcnq1; gnf1m00130_a_at,"potassium voltage-gated channel, subfamily Q, member 1",,imprinting:GO:0006349,potassium ion binding:GO:0030955,voltage-gated potassium channel complex:GO:0008076,gnf1m00130_a_at,22.2,22.3,24.3,20.1,23.5,12.7,13.9,22,18.4,17.8
2210408O09Rik; gnf1m00131_a_at,RIKEN cDNA 2210408O09 gene,M,,,,gnf1m00131_a_at,36.9,51.2,39.9,113.5,50.5,161.5,125.3,37.8,221.1,244.7
Veph1; gnf1m00132_s_at,ventricular zone expressed PH domain homolog 1 (zebrafish),Z,,,,gnf1m00132_s_at,339.5,338.4,268.3,314,376.9,236.4,283.8,262.3,180.9,208.9
4933430F08Rik; gnf1m00133_a_at,RIKEN cDNA 4933430F08 gene; RIKEN cDNA 4933430F08,Z,"regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabol:GO:0019219",DNA binding:GO:0003677,nucleus:GO:0005634,gnf1m00133_a_at,291.6,221.6,211.9,267.7,247,193.3,232.7,263.8,206.9,130.7
Sost; gnf1m00134_a_at,sclerostin,M,ossification:GO:0001503,,extracellular space:GO:0005615,gnf1m00134_a_at,26.9,22.3,32.5,15.4,19.3,17.2,21.3,16.6,18.5,16.7
Catsper3; gnf1m00135_a_at,"cation channel, sperm associated 3",Z,cation transport:GO:0006812,cation channel activity:GO:0005261,integral to membrane:GO:0016021,gnf1m00135_a_at,19.8,11.7,18.4,9.5,12,13.1,9,11.6,15.3,16.9
Bscl2; gnf1m00136_a_at,Bernardinelli-Seip congenital lipodystrophy 2 homolog (human),Z,biological process unknown:GO:0000004,molecular function unknown:GO:0005554,integral to endoplasmic reticulum membrane:GO:0030176,gnf1m00136_a_at,462.6,360.9,468.4,360.3,488.1,856.7,433.2,354.8,486.7,571.6
5730591J02Rik; gnf1m00137_s_at,RIKEN cDNA 5730591J02 gene,,,,,gnf1m00137_s_at,32.5,29.8,28.9,28.2,15.6,5.2,32,23,21.2,15.7
Ramp1; gnf1m00138_a_at,receptor (calcitonin) activity modifying protein 1,,,,,gnf1m00138_a_at,241.6,265.2,262.2,284.6,215.6,208.7,200,236.2,202.8,216.5
Lcn9; gnf1m00139_a_at,lipocalin 9,M,transport:GO:0006810,pheromone binding:GO:0005550,extracellular space:GO:0005615,gnf1m00139_a_at,223,157.4,193.6,224.4,297.3,135.3,153.2,194.5,212.6,187.8
AW554918; gnf1m00140_at,expressed sequence AW554918,,,,,gnf1m00140_at,507.8,471.1,447.6,468.5,549.1,460.5,468.6,428.7,381.3,261.7
5330439B14Rik; gnf1m00141_at,"RIKEN cDNA 5330439B14 gene; RIKEN cDNA 5330439B14 gene (5330439B14Rik), mRNA",M,,,,gnf1m00141_at,443.1,409,473.7,472.9,525.8,295.4,449,372.9,410.6,304.9
Pcdhga12; gnf1m00142_s_at,"protocadherin gamma subfamily A, 12; protocadherin gamma subfamily C, 5",Z,homophilic cell adhesion:GO:0007156,protein binding:GO:0005515,membrane:GO:0016020,gnf1m00142_s_at,2728.4,1808.2,2122.4,2025.9,2604.2,2585.6,1464.6,1553.6,2897.3,1689.9
Za20d3; gnf1m00143_a_at,"zinc finger, A20 domain containing 3",E,signal transduction:GO:0007165,zinc ion binding:GO:0008270,,gnf1m00143_a_at,900.6,663.2,666.4,740.6,567.5,714.9,719.1,799.6,970,1444.4
2310076O21Rik; gnf1m00144_s_at,"RIKEN cDNA 2310076O21 gene; RIKEN cDNA 2310076O21 gene (2310076O21Rik), mRNA",M,,,integral to membrane:GO:0016021,gnf1m00144_s_at,31.4,16,7.8,10.8,16.8,43.3,18,8.9,17.3,47.5
Mycn; gnf1m00145_a_at,"neuroblastoma myc-related oncogene 1; v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)",Z,lung development:GO:0030324,protein binding:GO:0005515,nucleus:GO:0005634,gnf1m00145_a_at,475.2,345.7,407.8,372.9,334,289.1,297.2,352.4,352,374.2
Kpnb1; gnf1m00146_at,karyopherin (importin) beta 1,E,protein transport:GO:0015031,protein transporter activity:GO:0008565,cytoplasm:GO:0005737,gnf1m00146_at,1667.2,1123,1171.1,1493.6,1323.3,1532.7,1611.7,1513.9,1400.9,1702.3
Tyki; gnf1m00147_a_at,thymidylate kinase family LPS-inducible member,M,nucleotide metabolism:GO:0009117,ATP binding:GO:0005524,,gnf1m00147_a_at,277.3,271.7,318.3,266.2,326.3,350.9,390.7,316.9,252,367.2
Aspm; gnf1m00148_a_at,"calmodulin binding protein 1; asp (abnormal spindle)-like, microcephaly associated (Drosophila)",E,cell division:GO:0051301,calmodulin binding:GO:0005516,nucleus:GO:0005634,gnf1m00148_a_at,36.7,26.8,31.6,54.9,60.6,27.8,2,2.2,41.8,22.4
Arhgef18; gnf1m00149_a_at,rho/rac guanine nucleotide exchange factor (GEF) 18,E,,guanyl-nucleotide exchange factor activity:GO:0005085,,gnf1m00149_a_at,639.5,521.6,583.2,634.4,499.2,996.7,623.1,528.8,647.1,643.6
Hmbs; gnf1m00150_a_at,hydroxymethylbilane synthase,U,porphyrin metabolism:GO:0006778,transferase activity:GO:0016740,,gnf1m00150_a_at,230.3,361.7,289.9,388.4,242.4,219.4,340.2,235,294.6,420.1
Defb9; gnf1m00151_a_at,defensin beta 9,M,defense response to bacteria:GO:0042742,,extracellular space:GO:0005615,gnf1m00151_a_at,44.8,3.6,5.9,28.1,10.3,6.4,4.1,4.9,2.1,5.4
Peli1; gnf1m00152_s_at,pellino 1,Z,,,,gnf1m00152_s_at,326.3,198.5,184.7,281.3,274.3,142.4,192.7,216.1,168.1,211.7
Golph2; gnf1m00153_a_at,golgi phosphoprotein 2,U,,,integral to membrane:GO:0016021,gnf1m00153_a_at,271.3,391.7,424.9,778.6,370.6,271.3,238.5,322.7,453.2,291.4
A930025J12Rik; gnf1m00154_a_at,"RIKEN cDNA A930025J12 gene; RIKEN cDNA A930025J12 gene (A930025J12Rik), mRNA",E,,,integral to membrane:GO:0016021,gnf1m00154_a_at,23.6,27.1,20.6,38.7,27.7,22.1,22.4,22.5,36.6,36.6
Amelx; gnf1m00155_a_at,amelogenin X chromosome,M,odontogenesis:GO:0042476,structural constituent of tooth enamel:GO:0030345,extracellular space:GO:0005615,gnf1m00155_a_at,44.8,110.2,52,125.1,50.2,132.1,97.7,101.7,155.4,104.9
Tmem57; gnf1m00156_s_at,RIKEN cDNA 1110007C24 gene; transmembrane protein 57,U,,,nucleus:GO:0005634,gnf1m00156_s_at,283.1,196.2,179.6,149.9,193.1,418.8,174.7,221.3,331.8,464.5
Slc30a5; gnf1m00157_a_at,"solute carrier family 30 (zinc transporter), member 5",U,cation transport:GO:0006812,cation transporter activity:GO:0008324,integral to membrane:GO:0016021,gnf1m00157_a_at,264.6,303.5,302,271.2,220.9,197.2,350.1,332.5,344.9,918.9
Leng1; gnf1m00158_a_at,leukocyte receptor cluster (LRC) member 1,Z,,receptor activity:GO:0004872,,gnf1m00158_a_at,66.4,12,15.3,116.4,89.2,56.1,71.6,23.6,110.7,102.9
Arl10c; gnf1m00159_a_at,ADP-ribosylation factor-like 10C,E,small GTPase mediated signal transduction:GO:0007264,GTP binding:GO:0005525,,gnf1m00159_a_at,891.7,1398.8,1330.3,1277.4,930.1,1260.8,1607.8,1570.7,1076.5,702.7
Ccnl1; gnf1m00160_a_at,cyclin L1,E,,,,gnf1m00160_a_at,661.3,424.6,393.5,513.4,443.7,377,608.7,387.3,720.4,770.6
Epdr2; gnf1m00161_a_at,ependymin related protein 2 (zebrafish),M,cell-matrix adhesion:GO:0007160,calcium ion binding:GO:0005509,extracellular space:GO:0005615,gnf1m00161_a_at,832.6,1133.2,1280.1,1156.7,1167.5,1944.9,1583.1,1017.8,1399.3,925.2
2700017M01Rik; gnf1m00162_a_at,RIKEN cDNA 2700017M01 gene; Protein phosphatase methylesterase 1 (EC 3.1.1.-) (PME-1).,U,aromatic compound metabolism:GO:0006725,carboxylesterase activity:GO:0004091,,gnf1m00162_a_at,897.3,1020.8,1289.4,842.4,1153.9,1228.7,920.1,1050.1,1045.4,755.4
Kctd6; gnf1m00163_a_at,potassium channel tetramerisation domain containing 6,E,cation transport:GO:0006812,protein binding:GO:0005515,membrane:GO:0016020,gnf1m00163_a_at,404,541.6,630.3,864.8,463.4,419.5,424.9,741.1,515.2,369.4
gnf1m00164_a_at;,,,,,,gnf1m00164_a_at,387.3,398.9,309.2,441.5,372.8,646.9,751.4,404.2,335.1,829.9
Cdh22; gnf1m00165_at,cadherin 22,,homophilic cell adhesion:GO:0007156,protein binding:GO:0005515,integral to membrane:GO:0016021,gnf1m00165_at,443.3,315.8,523.2,156.3,434.6,624.1,484,417.9,561.9,189.2
Lcp2; gnf1m00166_a_at,lymphocyte cytosolic protein 2,Z,intracellular signaling cascade:GO:0007242,,,gnf1m00166_a_at,170.4,204.2,242.1,206.9,258.3,150.2,173.7,226.2,144.1,151.7
B230317F23Rik; gnf1m00167_a_at,"cDNA sequence BC035947; RIKEN cDNA B230317F23 gene (B230317F23Rik), mRNA",,,,,gnf1m00167_a_at,220.3,372.7,340.8,334,324.9,176.4,311.5,356.7,207.9,209.8
Aprt; gnf1m00168_a_at,adenine phosphoribosyl transferase,U,nucleoside metabolism:GO:0009116,"transferase activity, transferring glycosyl groups:GO:0016757",,gnf1m00168_a_at,602.9,487,648.5,596,558.6,893.1,565.9,591.7,489.3,864.8
Hapln3; gnf1m00169_a_at,hyaluronan and proteoglycan link protein 3,M,cell adhesion:GO:0007155,hyaluronic acid binding:GO:0005540,extracellular space:GO:0005615,gnf1m00169_a_at,369.8,307,322.9,252.9,406,297.8,351.2,314.3,330.7,528.8
1700027M01Rik; gnf1m00170_a_at,"RIKEN cDNA 1700027M01 gene; regulatory solute carrier protein, family 1, member 1",E,intestinal absorption:GO:0050892,,brush border:GO:0005903,gnf1m00170_a_at,17.4,20.1,17.9,14.2,12.4,10,12.3,12.1,15.4,16.1
Ttll1; gnf1m00171_a_at,tubulin tyrosine ligase-like 1,E,biopolymer modification:GO:0043412,ligase activity:GO:0016874,,gnf1m00171_a_at,23,15.6,27.3,10.4,26.9,103,27.8,22.1,15.8,10.9
Bsdc1; gnf1m00172_a_at,RIKEN cDNA 1110063F24 gene; BSD domain containing 1,E,,,,gnf1m00172_a_at,290.5,214.9,190,151.7,219.5,166.4,175.1,190,171.9,203
Ddx19b; gnf1m00173_a_at,DEAD (Asp-Glu-Ala-Asp) box polypeptide 19b,U,,hydrolase activity:GO:0016787,nucleus:GO:0005634,gnf1m00173_a_at,355.6,383.2,349,323.2,410,321,323.4,359.4,259.6,279.7
Slc26a1; gnf1m00174_a_at,"solute carrier family 26 (sulfate transporter), member 1",U,carboxylic acid transport:GO:0046942,oxalate transporter activity:GO:0019531,integral to membrane:GO:0016021,gnf1m00174_a_at,114.4,142.6,161.7,114.2,83.5,41.6,90.1,117.2,43,44.8
